# BUSCO version is: 5.2.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
38589at7147	Complete	NC_004354.4	9256296	9258079	+	543.7	400	https://www.orthodb.org/v10?query=38589at7147	synembryn
38619at7147	Complete	NT_037436.4	22726552	22727493	-	271.2	222	https://www.orthodb.org/v10?query=38619at7147	Transcription elongation factor, mitochondrial
38642at7147	Complete	NC_004354.4	6999128	7000192	+	602.9	307	https://www.orthodb.org/v10?query=38642at7147	Innexin
38651at7147	Complete	NT_033778.4	22564122	22592409	-	493.3	335	https://www.orthodb.org/v10?query=38651at7147	FERM domain
38667at7147	Complete	NT_033777.3	29032950	29033918	-	430.5	253	https://www.orthodb.org/v10?query=38667at7147	beta-1,4-N-acetylgalactosaminyltransferase bre-4
38687at7147	Complete	NT_037436.4	16234776	16236237	+	374.1	245	https://www.orthodb.org/v10?query=38687at7147	Gamma-glutamyl hydrolase
38703at7147	Complete	NT_033779.5	5053083	5054374	+	545.3	306	https://www.orthodb.org/v10?query=38703at7147	Nucleotide-sugar transporter
38782at7147	Complete	NT_033778.4	23952540	23953914	-	559.8	316	https://www.orthodb.org/v10?query=38782at7147	Cytochrome c oxidase assembly protein COX15
38799at7147	Complete	NT_033778.4	18161028	18163521	+	296.3	238	https://www.orthodb.org/v10?query=38799at7147	uncharacterized protein CG10915
38816at7147	Complete	NT_033778.4	10561804	10614837	+	725.9	949	https://www.orthodb.org/v10?query=38816at7147	DNA binding HTH domain, Psq-type
38817at7147	Complete	NT_033778.4	12629030	12631878	-	957.2	592	https://www.orthodb.org/v10?query=38817at7147	muskelin
38855at7147	Complete	NT_037436.4	4040628	4042483	+	725.8	399	https://www.orthodb.org/v10?query=38855at7147	microspherule protein 1
38856at7147	Complete	NT_037436.4	7733455	7742077	-	738.2	475	https://www.orthodb.org/v10?query=38856at7147	CD36 family
38865at7147	Complete	NT_033778.4	16194437	16195908	-	651.6	333	https://www.orthodb.org/v10?query=38865at7147	Ubiquitin carboxyl-terminal hydrolase
38879at7147	Complete	NT_037436.4	23102128	23103258	+	696.3	307	https://www.orthodb.org/v10?query=38879at7147	Casein kinase II subunit alpha
38896at7147	Complete	NT_033778.4	15566799	15569169	-	682.2	347	https://www.orthodb.org/v10?query=38896at7147	Flotillin-1
38916at7147	Complete	NT_033778.4	22634097	22635923	-	657.3	455	https://www.orthodb.org/v10?query=38916at7147	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
38937at7147	Complete	NT_033779.5	13504506	13513292	-	447.9	395	https://www.orthodb.org/v10?query=38937at7147	B4 gene product
38944at7147	Complete	NT_033779.5	1717105	1723927	-	446.6	253	https://www.orthodb.org/v10?query=38944at7147	solute carrier family 25 member 36 isoform X1
38950at7147	Complete	NT_033778.4	18423284	18425443	+	381.8	252	https://www.orthodb.org/v10?query=38950at7147	Tumor protein D54-like
38956at7147	Complete	NC_004354.4	9247798	9249882	+	581.1	308	https://www.orthodb.org/v10?query=38956at7147	Dual specificity mitogen-activated protein kinase kinase dSOR1
38982at7147	Complete	NT_037436.4	20438228	20439462	-	609.7	324	https://www.orthodb.org/v10?query=38982at7147	4-hydroxyphenylpyruvate dioxygenase
39057at7147	Complete	NT_037436.4	4170669	4173385	+	696.7	373	https://www.orthodb.org/v10?query=39057at7147	ero1-like protein
39073at7147	Complete	NC_004354.4	6597093	6599307	+	559.2	444	https://www.orthodb.org/v10?query=39073at7147	anaphase-promoting complex subunit 7
39086at7147	Complete	NT_033778.4	18641449	18642656	-	531.3	276	https://www.orthodb.org/v10?query=39086at7147	protein N-terminal asparagine amidohydrolase isoform X2
39090at7147	Complete	NT_033777.3	10043402	10044573	+	469.7	270	https://www.orthodb.org/v10?query=39090at7147	WD40-repeat-containing domain
39100at7147	Complete	NC_004354.4	16685153	16694201	-	614.5	318	https://www.orthodb.org/v10?query=39100at7147	Septin
39111at7147	Complete	NT_033778.4	7465139	7466669	-	404.1	278	https://www.orthodb.org/v10?query=39111at7147	NSFL1 cofactor p47
39118at7147	Complete	NT_033777.3	25234047	25235369	-	314.4	256	https://www.orthodb.org/v10?query=39118at7147	nucleotide exchange factor SIL1
39139at7147	Complete	NT_033777.3	16147740	16148756	+	435.1	266	https://www.orthodb.org/v10?query=39139at7147	Rab-GTPase-TBC domain
39154at7147	Complete	NT_033778.4	7519373	7522506	+	859.3	785	https://www.orthodb.org/v10?query=39154at7147	GPI ethanolamine phosphate transferase 2
39155at7147	Complete	NT_033778.4	8095213	8096759	+	468.6	289	https://www.orthodb.org/v10?query=39155at7147	Potassium channel domain
39206at7147	Complete	NT_037436.4	6606316	6608414	+	604.5	448	https://www.orthodb.org/v10?query=39206at7147	small RNA degrading nuclease 5
39239at7147	Complete	NT_037436.4	8187505	8190252	+	571.8	297	https://www.orthodb.org/v10?query=39239at7147	WD40/YVTN repeat-like-containing domain superfamily
39249at7147	Complete	NT_033778.4	7463589	7464899	+	399.3	331	https://www.orthodb.org/v10?query=39249at7147	uncharacterized protein LOC108060924
39282at7147	Complete	NT_033777.3	22618569	22619718	+	547.8	268	https://www.orthodb.org/v10?query=39282at7147	Tim44-like domain
39313at7147	Complete	NC_004354.4	17861163	17862620	+	569.7	317	https://www.orthodb.org/v10?query=39313at7147	Zinc finger C2H2-type
39318at7147	Complete	NC_004354.4	16938755	16939972	-	542.2	304	https://www.orthodb.org/v10?query=39318at7147	dnaJ homolog subfamily C member 22
39344at7147	Complete	NT_033777.3	16038715	16040308	+	347.3	256	https://www.orthodb.org/v10?query=39344at7147	Zinc finger, GATA-type
39367at7147	Complete	NC_004354.4	2701840	2703407	-	520.5	293	https://www.orthodb.org/v10?query=39367at7147	Nucleotide-sugar transporter
39384at7147	Complete	NT_033778.4	7995663	7998091	-	291.2	178	https://www.orthodb.org/v10?query=39384at7147	hairy/enhancer-of-split related with YRPW motif protein
39435at7147	Complete	NT_037436.4	13843860	13845042	+	477.2	311	https://www.orthodb.org/v10?query=39435at7147	Tetraspanin
39439at7147	Complete	NT_033777.3	12426611	12427832	+	468.3	296	https://www.orthodb.org/v10?query=39439at7147	Antifreeze-like/N-acetylneuraminic acid synthase C-terminal
39468at7147	Complete	NT_033777.3	24945257	24947153	+	294.8	179	https://www.orthodb.org/v10?query=39468at7147	Nicotinamide-nucleotide adenylyltransferase
39475at7147	Complete	NT_033778.4	14981781	14991069	+	514.7	320	https://www.orthodb.org/v10?query=39475at7147	SH3 domain-binding protein 5 homolog
39485at7147	Complete	NT_033778.4	22124762	22127361	-	507.2	525	https://www.orthodb.org/v10?query=39485at7147	golgin subfamily A member 2
39504at7147	Complete	NT_033777.3	22725075	22726268	-	214.8	213	https://www.orthodb.org/v10?query=39504at7147	E3 ubiquitin-protein ligase Rnf220
39519at7147	Complete	NT_037436.4	21474670	21476193	-	436.2	305	https://www.orthodb.org/v10?query=39519at7147	Winged helix-like DNA-binding domain superfamily
39529at7147	Complete	NT_033778.4	11825415	11826793	+	372.1	245	https://www.orthodb.org/v10?query=39529at7147	WD40-repeat-containing domain
39543at7147	Complete	NC_004354.4	10482862	10486245	-	290.2	244	https://www.orthodb.org/v10?query=39543at7147	leucine-rich repeat-containing protein 58
39577at7147	Complete	NT_037436.4	9486625	9487703	-	294.3	178	https://www.orthodb.org/v10?query=39577at7147	F-box only protein 28
39596at7147	Complete	NT_033779.5	4883646	4885505	+	636.1	405	https://www.orthodb.org/v10?query=39596at7147	Serine/threonine-protein kinase RIO3
39601at7147	Complete	NT_033777.3	27103123	27106122	-	330.8	199	https://www.orthodb.org/v10?query=39601at7147	carbonic anhydrase 2
39607at7147	Complete	NT_037436.4	4134938	4135982	-	566.5	281	https://www.orthodb.org/v10?query=39607at7147	Replication factor C subunit 2
39616at7147	Complete	NT_033778.4	7829193	7833687	+	433.2	273	https://www.orthodb.org/v10?query=39616at7147	YaeB-like, N-terminal domain
39646at7147	Complete	NC_004354.4	1393543	1395371	+	425.8	298	https://www.orthodb.org/v10?query=39646at7147	RH2 domain
39659at7147	Complete	NT_037436.4	2781012	2782052	+	474.9	248	https://www.orthodb.org/v10?query=39659at7147	28S ribosomal protein S35, mitochondrial
39671at7147	Complete	NT_033777.3	19141418	19147259	-	528.0	267	https://www.orthodb.org/v10?query=39671at7147	phosphopantothenate--cysteine ligase
39673at7147	Missing
39687at7147	Complete	NT_033779.5	16297557	16299311	-	526.8	270	https://www.orthodb.org/v10?query=39687at7147	UbiA prenyltransferase domain-containing protein 1
39708at7147	Complete	NT_033777.3	5219706	5221287	+	501.8	319	https://www.orthodb.org/v10?query=39708at7147	RAB6A-GEF complex partner protein 2
39754at7147	Complete	NT_033777.3	7126774	7127821	-	422.8	263	https://www.orthodb.org/v10?query=39754at7147	ELMO domain-containing protein 2
39777at7147	Complete	NT_033779.5	21273595	21281510	+	865.6	678	https://www.orthodb.org/v10?query=39777at7147	NT-type C2 domain
39790at7147	Complete	NT_033777.3	11823632	11824930	-	572.8	309	https://www.orthodb.org/v10?query=39790at7147	Leucine-rich repeat
39795at7147	Complete	NT_033779.5	16265523	16287188	-	572.2	412	https://www.orthodb.org/v10?query=39795at7147	Transcription factor AP-4
39801at7147	Complete	NT_033778.4	17002134	17003534	+	563.0	355	https://www.orthodb.org/v10?query=39801at7147	Aminoacyl-tRNA synthetase, class II
39895at7147	Complete	NT_037436.4	9900004	9902275	+	253.4	211	https://www.orthodb.org/v10?query=39895at7147	nuclear distribution protein nudE homolog isoform X1
39903at7147	Complete	NT_033779.5	2210251	2212374	-	604.8	420	https://www.orthodb.org/v10?query=39903at7147	Histidine phosphatase superfamily
39907at7147	Complete	NT_033778.4	17704482	17708044	-	440.6	395	https://www.orthodb.org/v10?query=39907at7147	protein FAM13A isoform X1
39959at7147	Complete	NT_033777.3	13008689	13011179	-	479.2	259	https://www.orthodb.org/v10?query=39959at7147	protein MEMO1
39987at7147	Complete	NC_004354.4	21359511	21360831	+	613.7	304	https://www.orthodb.org/v10?query=39987at7147	septin-1
40008at7147	Complete	NT_033778.4	16199727	16202826	-	951.5	629	https://www.orthodb.org/v10?query=40008at7147	Tyrosine-protein kinase
40052at7147	Complete	NT_033777.3	30054868	30055797	-	499.7	278	https://www.orthodb.org/v10?query=40052at7147	DNA repair protein RAD51 homolog
40078at7147	Complete	NT_033779.5	10266911	10268422	+	505.0	307	https://www.orthodb.org/v10?query=40078at7147	probable trafficking protein particle complex subunit 13 homolog
40089at7147	Complete	NT_033779.5	18706535	18708237	-	589.4	365	https://www.orthodb.org/v10?query=40089at7147	FAS-associated factor 2
40100at7147	Complete	NC_004354.4	9601252	9604009	+	450.2	353	https://www.orthodb.org/v10?query=40100at7147	GAT domain
40114at7147	Complete	NT_033779.5	20100946	20102512	+	428.8	240	https://www.orthodb.org/v10?query=40114at7147	Transmembrane protein 189
40116at7147	Complete	NT_033778.4	4560293	4564497	+	266.2	184	https://www.orthodb.org/v10?query=40116at7147	putative serine/threonine-protein kinase STE20-like
40121at7147	Complete	NC_004353.4	446919	453039	+	620.9	302	https://www.orthodb.org/v10?query=40121at7147	Calcium/calmodulin-dependent protein kinase type 1
40254at7147	Complete	NT_033778.4	21204611	21208678	+	536.2	315	https://www.orthodb.org/v10?query=40254at7147	glycogenin-1 isoform X1
40259at7147	Complete	NC_004354.4	15698745	15699831	+	388.1	227	https://www.orthodb.org/v10?query=40259at7147	nudix hydrolase 2
40273at7147	Complete	NT_033779.5	355920	357685	-	559.5	369	https://www.orthodb.org/v10?query=40273at7147	equilibrative nucleoside transporter 1
40274at7147	Complete	NC_004354.4	13750314	13751901	-	598.9	333	https://www.orthodb.org/v10?query=40274at7147	programmed cell death protein 4
40279at7147	Complete	NT_033779.5	7874033	7879145	-	233.7	172	https://www.orthodb.org/v10?query=40279at7147	Spaetzle-like cytokine 3
40310at7147	Complete	NT_033777.3	26187384	26188716	-	399.6	273	https://www.orthodb.org/v10?query=40310at7147	protein HGH1 homolog
40328at7147	Complete	NT_033778.4	16854121	16855337	-	611.1	321	https://www.orthodb.org/v10?query=40328at7147	Flap endonuclease 1
40359at7147	Complete	NT_033777.3	6380685	6382525	+	606.9	548	https://www.orthodb.org/v10?query=40359at7147	general transcription factor IIF subunit 1
40371at7147	Complete	NT_033777.3	22043063	22072048	+	460.9	264	https://www.orthodb.org/v10?query=40371at7147	K Homology domain, type 1
40372at7147	Complete	NT_033778.4	6742841	6745734	+	820.8	507	https://www.orthodb.org/v10?query=40372at7147	putative homeodomain transcription factor
40401at7147	Complete	NT_037436.4	20108786	20111436	-	660.2	435	https://www.orthodb.org/v10?query=40401at7147	Ionotropic glutamate receptor
40428at7147	Complete	NT_037436.4	14998061	14999608	-	468.9	268	https://www.orthodb.org/v10?query=40428at7147	39S ribosomal protein L39, mitochondrial
40441at7147	Complete	NT_033779.5	12704806	12706443	+	520.8	284	https://www.orthodb.org/v10?query=40441at7147	magnesium transporter NIPA2
40483at7147	Complete	NC_004354.4	13606447	13608907	+	978.8	538	https://www.orthodb.org/v10?query=40483at7147	late secretory pathway protein AVL9 homolog
40519at7147	Complete	NT_033778.4	5117665	5121671	-	535.6	285	https://www.orthodb.org/v10?query=40519at7147	protein gustavus isoform X1
40525at7147	Complete	NT_033778.4	13580993	13591443	-	496.5	283	https://www.orthodb.org/v10?query=40525at7147	Cyclin-like
40537at7147	Complete	NT_033778.4	12177543	12178472	-	512.4	254	https://www.orthodb.org/v10?query=40537at7147	DNA/RNA non-specific endonuclease
40629at7147	Complete	NT_033777.3	25475773	25476852	-	360.9	275	https://www.orthodb.org/v10?query=40629at7147	neugrin
40653at7147	Complete	NT_037436.4	12267754	12269196	+	247.9	223	https://www.orthodb.org/v10?query=40653at7147	uncharacterized protein LOC108089498
40701at7147	Complete	NC_004354.4	22450015	22451423	+	651.5	392	https://www.orthodb.org/v10?query=40701at7147	Leucine-rich repeat
40707at7147	Complete	NT_033777.3	12690034	12691437	-	556.4	335	https://www.orthodb.org/v10?query=40707at7147	Suppressor of fused homolog
40733at7147	Complete	NT_033778.4	24195871	24196827	+	460.8	255	https://www.orthodb.org/v10?query=40733at7147	5'-nucleotidase
40735at7147	Complete	NT_037436.4	9457988	9459330	+	272.3	230	https://www.orthodb.org/v10?query=40735at7147	GDP-D-glucose phosphorylase 1
40749at7147	Complete	NT_037436.4	20777071	20778153	-	421.0	275	https://www.orthodb.org/v10?query=40749at7147	Peroxisomal membrane protein PEX16
40755at7147	Complete	NT_033777.3	19687202	19698170	+	519.7	269	https://www.orthodb.org/v10?query=40755at7147	EF-hand domain
40793at7147	Complete	NT_033779.5	8374529	8375470	+	596.2	265	https://www.orthodb.org/v10?query=40793at7147	WD40-repeat-containing domain
40817at7147	Complete	NT_033778.4	1590719	1596411	+	601.1	298	https://www.orthodb.org/v10?query=40817at7147	Transketolase, C-terminal domain
40820at7147	Complete	NC_004354.4	15735845	15737017	-	526.1	305	https://www.orthodb.org/v10?query=40820at7147	actin-related protein 6
40867at7147	Complete	NT_033778.4	6976555	6978597	-	799.3	487	https://www.orthodb.org/v10?query=40867at7147	rap1 GTPase-GDP dissociation stimulator 1
40874at7147	Complete	NT_033777.3	24167940	24169452	-	496.9	263	https://www.orthodb.org/v10?query=40874at7147	vesicular integral-membrane protein VIP36
40875at7147	Complete	NT_033777.3	8303046	8303924	-	402.5	239	https://www.orthodb.org/v10?query=40875at7147	GDP-fucose transporter
40880at7147	Complete	NT_033777.3	10255378	10261739	-	447.4	248	https://www.orthodb.org/v10?query=40880at7147	Sirtuin family
40947at7147	Complete	NT_033778.4	7538376	7539589	-	532.1	278	https://www.orthodb.org/v10?query=40947at7147	ATPase ASNA1 homolog
40948at7147	Complete	NT_033778.4	14853954	14854958	-	526.4	292	https://www.orthodb.org/v10?query=40948at7147	Probable cytosolic iron-sulfur protein assembly protein Ciao1
40949at7147	Complete	NT_037436.4	5134390	5135430	+	527.5	292	https://www.orthodb.org/v10?query=40949at7147	ubiquitin thioesterase OTU1
40951at7147	Complete	NT_033779.5	16881591	16886021	+	374.9	222	https://www.orthodb.org/v10?query=40951at7147	Carbohydrate sulfotransferase
41010at7147	Complete	NT_033779.5	18051460	18069389	+	624.7	457	https://www.orthodb.org/v10?query=41010at7147	Leucine-rich repeat
41039at7147	Complete	NT_033779.5	15764375	15765589	+	525.3	279	https://www.orthodb.org/v10?query=41039at7147	Leucine carboxyl methyltransferase 1
41062at7147	Complete	NC_004354.4	939466	940732	-	467.9	245	https://www.orthodb.org/v10?query=41062at7147	GPN-loop GTPase
41101at7147	Complete	NT_033777.3	29737043	29737988	+	428.8	239	https://www.orthodb.org/v10?query=41101at7147	complex I intermediate-associated protein 30, mitochondrial
41106at7147	Complete	NT_033779.5	10431483	10432521	+	554.1	262	https://www.orthodb.org/v10?query=41106at7147	Transcription factor TFIIB
41123at7147	Complete	NT_033777.3	29593350	29597490	+	607.5	314	https://www.orthodb.org/v10?query=41123at7147	PPM-type phosphatase domain
41126at7147	Complete	NT_037436.4	20430751	20432268	-	641.9	306	https://www.orthodb.org/v10?query=41126at7147	Lipoyl synthase, mitochondrial
41129at7147	Complete	NT_033777.3	4390425	4391634	+	387.4	287	https://www.orthodb.org/v10?query=41129at7147	E3 ubiquitin-protein ligase TM129
41136at7147	Complete	NT_037436.4	4240786	4242453	+	591.5	349	https://www.orthodb.org/v10?query=41136at7147	FAD/NAD(P)-binding domain
41177at7147	Complete	NT_037436.4	7348609	7352389	+	518.5	274	https://www.orthodb.org/v10?query=41177at7147	Geranylgeranyl pyrophosphate synthase
41192at7147	Complete	NT_033777.3	4230988	4232241	-	713.4	348	https://www.orthodb.org/v10?query=41192at7147	pre-mRNA-splicing factor RBM22
41200at7147	Fragmented	NT_033779.5	13382939	13384663	+	314.3	161	https://www.orthodb.org/v10?query=41200at7147	Loquacious
41233at7147	Complete	NT_033778.4	6076975	6078023	+	370.4	240	https://www.orthodb.org/v10?query=41233at7147	Pseudouridine synthase, catalytic domain superfamily
41248at7147	Complete	NT_033778.4	21561160	21570825	-	447.0	264	https://www.orthodb.org/v10?query=41248at7147	BTB/POZ domain
